time_spent_on_video,time_spent_on_audio,time_spent_on_reading,time_spent_on_writing,time_spent_on_quizz,time_spent_on_flashcards,time_spent_on_projects,completed_exercices,completed_quizzes,completed_flashcards,text_quizzes_accuracy,visual_quizzes_accuracy,most_preferred_resource_type,learning_profiles
7.746206353106222,1.9837196047053782,10.008731776237738,2.8861724396353394,0.0,0.5496282219435712,3.580782153070939,7.0,6,5,65.84032808954369,82.02427363739955,practical,Leitura/Escrita
5.986253328979053,2.704439362365057,5.479663242589547,0.0,1.599293771087368,0.0,3.041024993256559,18.0,4,18,76.07966307969775,94.24946889986828,video,Leitura/Escrita
3.4107193886988836,2.0935031819539733,11.049562558640087,4.334152240688522,2.6605309908168704,3.940257417933432,4.471886404456207,2.0,14,0,100.0,68.1977723269035,audio,Leitura/Escrita
6.539802299340068,5.904935068941491,4.190285918113132,3.581524531871129,1.2185471731533564,4.84662215713555,0.0,3.0,7,12,75.6428403029279,57.01936039915496,text,Leitura/Escrita
5.291232648044121,3.65348952920464,1.0770930347358028,6.118744982213007,0.42434355686604897,1.3657168049223314,3.176275902685319,12.0,1,15,83.32080214860571,72.5733300848084,video,Leitura/Escrita
7.9059349715986675,3.6009487192216567,8.26151286181319,3.1870469928772196,4.0737749231923495,0.2914077385754734,0.0,1.2564668925988007,7,17,65.15558222870504,66.28803578676037,practical,Cinestésico
3.9090681859495433,4.244414288086804,3.903109764279717,2.6745925968618165,1.844805815229615,0.0,1.9854886030686776,10.0,11,11,71.61684461412075,71.5382131021493,video,Visual
4.415659328185549,1.018411859761565,4.664675420872632,1.2576139399847386,1.2656440294539926,0.5288527345061935,1.376584815065571,15.0,10,4,82.12902183172018,41.672689414502365,video,Auditivo
4.661316673987565,8.25264149030413,7.704255742134386,3.1443064736435224,2.0628438817314145,1.8295147362514397,3.323473224193896,9.0,1,12,84.8564028409233,77.63435928973624,text,Auditivo
0.694571324034139,4.427121467121991,0.9041342737166955,4.476474461632324,5.955003712918383,4.398684861255101,2.4563745779219106,14.0,9,7,76.77193731125392,75.32261042677649,video,Auditivo
6.090595675201895,5.497260107192124,5.786472692917772,0.7133220178322786,3.7302542746723155,3.0097005383494526,4.690234347223576,9.0,4,5,71.10246693763195,87.64607931520429,video,Auditivo
6.996665507917512,1.1692042863462146,2.230315730611327,3.1749475073614786,3.7438605022817604,2.4576281070601294,0.7962056781347728,1.0,10,2,76.95308821837509,83.29646383180585,audio,Auditivo
5.015340369927383,0.0,3.603491933066884,3.4660859030589677,3.667744099268523,1.3998205080483035,5.730560143800334,6.797869937579442,12,19,63.95807144434291,73.97662529372623,practical,Cinestésico
4.487141474045487,6.654859751723975,4.216836896152866,1.5638704327634714,2.2497279088657205,1.1252514241160654,2.324446433797664,13.0,3,3,71.76753333808348,88.69278167366038,practical,Auditivo
0.9462275742135631,3.7528190521950333,0.0,1.8242873901839995,0.0,4.108471396261946,0.0,1.0,14,11,79.98509104251538,95.68798267845582,practical,Visual
5.325633880154318,1.1958968912849792,1.7148280717557518,3.461221697532429,0.9815294803053018,2.3011078111375842,0.16276708295393472,9.0,12,12,89.80487523699799,72.6960184262673,text,Visual
5.12440903990661,1.847884304507415,8.053218677239418,0.733157963414754,1.2791383801962883,0.0,1.7002439329556633,16.0,0,1,61.32724456565681,77.94158603097985,audio,Auditivo
2.5931681923351433,5.250869568829539,6.658573565754387,3.699847430498785,0.0,0.9896905281541357,9.58802293399535,11.183569284357956,4,18,72.34198140110983,98.88597758626791,practical,Cinestésico
5.185148938360649,0.9977614647312796,3.8120812680182956,1.2092912526816,0.2638763146768497,0.7126759523425599,2.927446115114229,15.0,6,3,59.923773447208724,79.8979980221299,practical,Auditivo
6.212152570443616,6.285345906511926,4.72937037553868,5.125707386066432,0.0,1.1806039862338027,0.0,19.55949026328371,0,12,68.33335813481014,63.50398341308264,video,Cinestésico
11.60907525811452,1.7428595235856006,3.117272483090627,7.6756554907766,1.9425142464539413,2.8443659904276277,1.7193675439056806,9.0,1,18,90.00756265696765,58.16278474913507,audio,Auditivo
6.841944538040007,4.276783851216766,8.555527899697783,1.2784863965963607,3.228148956273224,1.8388326773086259,6.03561289758606,12.0,11,7,66.95210098239009,56.21214843848012,video,Visual
5.772651172168294,2.3427630485020305,4.419436532707991,6.0065459372850905,3.660161777936493,1.9576206322828218,2.222446669681716,0.0,14,7,79.11854519880424,44.283750093153095,audio,Leitura/Escrita
4.776662252701499,4.206374862164687,5.660286081136301,2.2813080889187853,2.6221766931188615,4.590847645967522,1.3453488498552084,9.0,13,15,60.5269712478227,67.73880136846122,practical,Leitura/Escrita
0.0,1.9117719957716148,11.74547073395023,7.450547441286516,0.5549054882021465,1.1881283985948716,2.983479281512441,11.0,8,10,73.04613980571791,72.38155040587317,audio,Leitura/Escrita
6.365863942129279,3.6973563105682405,1.6678855454622803,0.46948318182956994,0.0,4.796299288831024,3.5267861591639402,16.0,11,17,51.77447544847945,60.355091288559265,audio,Auditivo
7.714900298483831,3.0818383507914424,9.753861192949733,3.961173516855425,0.0,0.9930386129433708,1.0876633050398818,13.0,4,3,79.18098640798772,69.15819231115982,practical,Visual
12.389726337455858,0.9956250884370546,0.0,1.7018898093981802,0.0965261341182524,2.2360719345627755,3.005149548742874,4.0,13,0,87.01303478513964,60.68902121572303,text,Leitura/Escrita
6.250167473530042,4.4816486908402515,9.454506058300998,2.5860308218032624,0.666710452946488,1.5781946068958497,1.3422210066583815,18.0,12,0,80.0533366637892,55.34203822379946,audio,Visual
6.424169421739903,2.6158871715258614,2.8819732481440763,0.937949449705386,1.76037725301262,2.1851287002514415,3.4386552036588767,4.0,6,13,81.01653553203857,72.45188676223148,text,Auditivo
4.89586469088427,2.5428001693199627,4.54111730067608,6.442216838782794,0.4787536728095474,3.348043749874942,2.3393863159425674,14.0,1,3,85.88975868851804,85.03036592173822,audio,Leitura/Escrita
1.493965887141404,1.0113012507829755,0.0,1.326039291120826,3.264121302427249,2.6507528601333146,6.053197327705947,18.256952599774205,6,10,52.10565853417212,68.49822614219087,practical,Cinestésico
10.134483431273564,0.0,2.635615847866921,4.103928518663655,1.6515897458007909,0.87032400406913,0.4816329076649912,16.0,6,17,63.18322279962975,92.04152045169592,audio,Auditivo
11.144549916956755,2.617944474799662,0.9909578234930337,2.311803943475334,2.0158185676115385,0.315627983828644,0.3574272318542815,0.0,6,15,41.344023601510436,84.72583265365488,practical,Visual
7.373095841129141,7.825230843225832,2.1770609638795824,2.771055256402274,4.481304453852968,5.754757686358566,8.228577159254423,22.688582617350107,4,16,68.04638329850088,91.49106031858193,video,Cinestésico
2.2718376356157832,4.569208575796048,3.588067102633361,3.295511814800257,0.2966389041865704,1.2740234905991703,4.289650411394992,4.322115785653185,8,1,61.93902535904313,78.71468919288002,practical,Cinestésico
13.939133247229895,2.9614792405312107,7.873185428365273,1.4763506566823026,2.6280568674385525,3.04881865800798,2.570069484198723,8.0,1,3,74.41967806966544,90.4875844981745,video,Visual
0.9572570509326233,2.4742183415834647,5.3081218776579515,3.4207342270817738,1.97904015728589,0.0,1.3872091458269609,16.0,3,2,100.0,57.62798034627419,video,Visual
6.760571281400811,3.044931785624093,4.923029960203341,6.060669128708822,1.862896464816551,1.5805809201429848,9.482055783423268,3.3459091718149505,1,14,86.73416218793197,90.12649081386768,video,Cinestésico
17.929764308962632,4.09423823035042,0.8425455474839478,1.4438104283345714,3.3278844812989403,1.8092009240263356,0.7843800399406846,12.0,7,1,97.94369176551561,78.93400947130493,video,Visual
2.40906921974272,0.6383743693823103,1.4875881223701584,5.34362028654769,3.3185212318355113,2.7092226048917487,1.7287975201982344,11.0,11,18,87.32122605819939,99.69827426202487,video,Visual
3.3011068111916844,5.228643389337744,14.810959090964607,7.968827121855477,0.5802638060173577,0.0,3.5719856254062634,15.0,10,8,77.53653528333894,71.21628970037465,practical,Leitura/Escrita
5.298954095262924,4.430762630882488,2.8155216609041016,1.803846452576556,1.726759124213114,2.5216039809543824,4.345935398328532,3.0,0,9,78.83075009072982,100.0,text,Leitura/Escrita
3.913952521746324,7.540925109488684,8.968624756171888,0.08989078981889609,2.421817523876098,0.2753878169481607,0.9524814179466332,17.0,8,18,87.96877865877462,83.0056508741518,audio,Auditivo
0.40928346341802563,3.8769514776194547,3.655865248924815,3.6039218003435294,1.5904898779661232,2.4865185667923857,5.919367963911766,2.0,11,4,78.72526496804454,66.47385010710603,video,Visual
6.474184151301656,4.625074218167586,4.006863808430512,1.905184954466254,2.8775319984316976,0.4455062047427556,2.626483387387233,16.0,12,13,70.68058797712385,91.92187696093843,audio,Auditivo
1.8130888588216854,4.34572247193364,9.418434681358905,9.271419830553373,2.4217880268654133,0.7447782708134202,0.0,0.0,13,9,100.0,59.13226097479412,text,Leitura/Escrita
7.3845897042486595,5.381390438296893,7.815677265815969,3.0696150809996645,4.748841860534019,1.589558584410098,2.738104097179936,18.0,4,15,81.67095398771293,58.29340419821287,audio,Auditivo
2.2417272972985907,2.2919185781179525,4.5250611417091005,1.976033541120181,0.0,0.4477393504003691,1.2340015710330845,3.0,10,5,56.58797680864682,94.33150300437015,text,Leitura/Escrita
11.356294815081286,3.139432946096048,2.8352708394353834,0.7056809779765771,1.8163460153789037,1.2866983298969679,2.8681369743663536,16.0,11,7,72.29446135112173,80.03178375747916,audio,Auditivo
2.650240122991289,3.203712590523973,3.8322386544333606,5.179809918181661,0.7954818252226711,0.20993634718502707,3.4691004475617278,8.185592286677846,2,1,75.75356532789156,79.5598663495849,practical,Cinestésico
4.033815451382973,6.098040302990375,7.47283065905529,2.533543073521622,2.906161183158566,0.0,2.1485473803802897,1.0,11,17,74.9999989947925,67.44078958107967,video,Leitura/Escrita
9.035331700150097,0.8481524036215922,6.673911060609266,3.0876575989208566,0.0,3.5269355786440393,0.17681324682770816,11.0,10,19,69.22259291454189,87.47549680490812,audio,Auditivo
1.5922925400621852,0.06494946849511996,4.207294342161652,4.911605490224962,2.5194690653373297,0.055926960764107525,3.98012246143272,4.0,3,7,68.74078905645484,77.31941549672634,text,Visual
7.973423167393161,3.3295216824730334,6.737460830810776,2.0314832961383393,1.0549273529774883,1.7319786685880247,0.0,15.0,0,4,48.22941937384503,84.3765831361712,audio,Visual
8.921428262847284,3.101775403712036,12.434644729334005,4.300954129772712,0.898757200818479,3.3261073217258255,0.0,7.0,2,16,49.028994073023036,58.091370024182766,text,Leitura/Escrita
0.17755029631631736,3.3466833287408164,7.826651296399873,3.473498500421323,0.0,1.3755236377289592,2.734720698294973,7.0,10,15,69.3097075149898,74.13493939223169,practical,Leitura/Escrita
6.064674579191594,4.268763501739748,4.934958568014335,4.366649023032184,1.3023860806984908,0.7622511503816931,5.20568849435594,12.0,7,4,68.99254892960924,77.6287846112235,video,Auditivo
7.2170336605817855,3.4700817025363118,0.0,4.181488671020651,3.6267507954363882,2.3393571330011325,1.2948138058711856,13.0,11,16,54.91056687576896,83.01470434816106,video,Auditivo
7.3454686153319315,5.979726877204165,0.0,3.492171297223853,1.9622169747057807,4.350991438597708,3.4019446454079314,10.0,1,3,64.17073774395855,80.06671358340101,practical,Leitura/Escrita
1.2891478673657542,0.0,5.165127187690505,3.1272981229930354,3.9760047309492097,0.24602710237029668,6.36360090187674,6.091309607211927,1,0,71.20305944692474,72.00830525190129,practical,Cinestésico
1.186084976684528,1.7302897994404098,3.7155273061573832,2.256441976953023,4.496962732949413,1.7747782519738415,3.6293688745881383,15.0,8,5,90.46587819614822,79.27085455629376,audio,Auditivo
6.565824696850693,2.793490479701905,3.740397258615878,0.060994262818866544,2.395633377233864,0.0,1.3775834216526373,14.0,4,0,94.78238208886846,89.71068528181347,text,Leitura/Escrita
5.890954019699558,0.0,6.96013099145227,4.659702825218004,1.161800641906489,1.6811174876918185,0.0,15.0,4,3,96.5398091560004,52.73853885883325,text,Leitura/Escrita
7.756012308894406,2.6482911911358578,3.8492652450870604,6.784383521666136,2.7008783227741846,2.051307026807113,0.0,12.0,0,1,59.8451322693214,77.80503807115407,practical,Visual
